,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,HeatingQC_Fa,HeatingQC_Gd,HeatingQC_Po,HeatingQC_TA,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,CentralAir_Y,Foundation,BsmtQual,ExterQual,ExterCond,BsmtQual,ExterQual,ExterCond,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,GarageQual,GarageCond,PoolQC,PavedDrive,BsmtFinType2,BsmtFinType1,BsmtExposure,BsmtCond,Functional,FireplaceQu,GarageType,GarageFinish,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,Alley_Pave,YearBuilt,YearRemodAdd,GarageYrBlt,DateBuilt,GdPrv,GdWo,MnPrv,MnWw,Gar2,Othr,Shed,TenC,COD,CWD,Con,ConLD,ConLI,ConLw,New,Oth,WD,Abnorml,AdjLand,Alloca,Family,Normal,Partial,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,EnclosedPorch,ScreenPorch,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,LandSlope,BsmtFullBath,FullBath,LowQualFinSF,GrLivArea,BsmtHalfBath,AsbShng,AsphShn,BrkComm,BrkFace,CBlock,CemntBd,HdBoard,ImStucc,MetalSd,Plywood,Stone,Stucco,VinylSd,Wd Sdng,WdShing,ClyTile,CompShg,Membran,Metal,Roll,Tar&Grv,WdShake,WdShngl,BrkCmn,BrkFace,None,Stone,LotFrontage,LotArea,MasVnrArea,BsmtFinSF1,Fireplaces,HalfBath,BedroomAbvGr,TotRmsAbvGrd,KitchenAbvGr,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GarageArea,GarageCars,OpenPorchSF,WoodDeckSF
1319,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,PConc,3,3,3,3,3,3,0,0,1,0,0,0,3,3,0,2,1,5,1,3,0,0,6,1,0,0,1,0,1,0,1954,1954,1954,13545.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0.0,6.855408798609928,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,4.330733340286331,9.231710397712375,4.890349128221754,6.20050917404269,0,0,3,5,1,5.921578419643816,6.762729506931879,6.855408798609928,0.0,248,1,0.0,0.0
1320,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,CBlock,3,3,3,3,3,3,0,1,0,0,0,0,3,3,0,2,3,5,1,3,0,4,6,2,0,0,1,0,1,0,1957,1957,1957,14396.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,216,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0.0,7.2991214627108,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.2626798770413155,9.036106025364846,0.0,5.247024072160486,2,1,3,6,1,6.444131256700441,7.2991214627108,7.2991214627108,0.0,442,2,0.0,4.74493212836325
1321,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,CBlock,0,3,3,0,3,3,0,1,0,0,0,0,3,2,0,2,0,0,0,0,0,0,4,1,0,0,1,0,1,0,1949,1950,1955,14061.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0.0,6.580639137284949,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.248495242049359,8.799058378546453,0.0,0.0,0,0,2,4,1,0.0,0.0,6.580639137284949,0.0,287,1,0.0,0.0
1322,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,PConc,4,4,3,4,4,3,0,0,1,0,0,0,3,3,0,2,1,6,1,3,0,3,6,2,0,0,1,0,1,0,1992,1992,1992,14761.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,2,0.0,7.562161631225652,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.68213122712422,9.228867676590067,0.0,6.51471269087253,1,1,3,8,1,4.343805421853684,6.621405651764134,6.967909201801884,6.760414691083428,564,2,3.6888794541139363,5.484796933490655
1323,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,CBlock,3,2,3,3,2,3,0,1,0,0,0,0,0,0,0,2,1,2,1,3,0,0,0,0,0,0,1,0,1,0,1940,1950,1978,14579.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0.0,6.5638555265321274,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3.9318256327243257,8.581294116822761,0.0,5.638354669333745,0,0,2,5,1,4.948759890378168,6.042632833682381,6.5638555265321274,0.0,0,0,0.0,5.10594547390058
1324,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,PConc,5,4,3,5,4,3,0,0,1,0,0,0,3,3,0,2,1,1,3,3,0,4,6,2,0,0,1,0,1,0,2006,2007,2007,13545.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,2,0.0,7.493317248862145,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.330733340286331,9.209039526243135,6.061456918928017,0.0,1,0,2,7,1,7.493317248862145,7.493317248862145,7.493317248862145,0.0,895,3,3.912023005428146,0.0
1325,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,BrkTil,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,1,1,0,1922,1950,1978,13879.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0.0,6.680854678790215,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3.713572066704308,8.19891444498699,0.0,0.0,0,0,2,5,1,6.680854678790215,6.680854678790215,6.680854678790215,0.0,0,0,0.0,0.0
1326,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,BrkTil,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0,2,1,3,1,3,0,0,0,0,0,1,0,0,1,0,1931,2006,1978,13634.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,286,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0.0,6.652863029353347,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.2626798770413155,8.359603270841466,0.0,6.300785794663244,0,0,3,6,1,0.0,6.300785794663244,6.652863029353347,0.0,0,0,0.0,0.0
1327,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,CBlock,3,4,4,3,4,4,0,1,0,0,0,0,3,3,0,2,1,5,1,3,0,5,6,1,0,0,1,0,1,0,1982,2008,1982,14153.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0.0,6.705639094860003,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.110873864173311,8.79497643168877,0.0,6.464588303689961,1,0,3,5,1,5.170483995038151,6.705639094860003,6.705639094860003,0.0,264,1,0.0,0.0
1328,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,BrkTil,4,4,4,4,4,4,1,0,0,0,0,0,2,3,0,2,1,2,1,3,3,3,4,1,0,0,0,1,1,0,1920,1950,1920,14031.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,2,0.0,7.934871565945177,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.110873864173311,9.25349564229011,0.0,6.202535517187923,2,0,5,8,1,6.925595197110468,7.32052696227274,7.368339686311381,7.097548850614793,520,2,6.306275286948016,0.0
1329,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,PConc,4,3,3,4,3,3,0,0,1,0,0,0,3,3,0,2,1,1,1,3,0,3,6,3,0,0,1,0,1,0,1998,1998,1998,13300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,2,0.0,7.398174092970465,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.1588830833596715,9.114379980830272,0.0,0.0,1,1,3,8,1,6.841615476477592,6.841615476477592,6.862757913051401,6.519147287940395,462,2,3.367295829986474,0.0
1330,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,PConc,4,4,3,4,4,3,0,0,1,0,0,0,3,3,0,2,1,1,3,4,0,4,6,2,0,0,1,0,1,0,2006,2006,2006,13848.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,2,0.0,7.370860166536716,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4.454347296253507,9.210440366976517,6.018593214496234,0.0,1,0,3,7,1,7.370860166536716,7.370860166536716,7.370860166536716,0.0,825,3,3.828641396489095,4.976733742420574
1331,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,CBlock,3,3,3,3,3,3,0,1,0,0,0,0,3,3,0,2,1,5,3,3,0,0,4,1,0,0,1,0,1,0,1976,1976,1976,13330.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0.0,6.86171134048073,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.02535169073515,9.285540604539118,0.0,6.182084906716632,0,0,3,6,1,6.061456918928017,6.815639990074331,6.86171134048073,0.0,576,2,0.0,0.0
1332,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,CBlock,3,3,3,3,3,3,0,1,0,0,0,0,2,2,0,2,1,5,2,3,0,4,4,1,0,0,1,0,1,0,1938,1958,1958,14365.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,0.0,6.705639094860003,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.219507705176107,9.09133158539398,0.0,6.53813982376767,1,0,2,3,1,4.844187086458591,6.705639094860003,6.705639094860003,0.0,288,1,0.0,0.0
1333,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,CBlock,3,3,3,3,3,3,0,1,0,0,0,0,3,3,0,2,1,1,1,3,0,0,4,1,0,0,0,1,1,0,1938,1995,1951,13330.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0.0,7.215975002651466,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,4.110873864173311,8.881975184248867,0.0,0.0,0,1,2,6,1,6.6895992691789665,6.6895992691789665,6.6895992691789665,6.324358962381311,297,1,4.189654742026425,0.0
1334,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,CBlock,3,3,3,3,3,3,0,1,0,0,0,0,3,3,0,2,1,2,1,3,1,0,6,1,0,0,0,1,1,0,1970,1970,1970,14365.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0.0,7.2196420401307355,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3.2188758248682006,7.7702232041587855,5.746203190540153,6.641182169740591,0,1,3,7,1,0.0,6.641182169740591,6.641182169740591,6.398594934535208,440,2,3.6109179126442243,0.0
1335,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,CBlock,4,3,3,4,3,3,0,1,0,0,0,0,3,3,0,2,1,5,1,3,0,3,6,2,0,0,1,0,1,0,1977,1977,1977,14335.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,2,0.0,7.19668657083435,0.6931471805599453,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.394449154672439,9.174816815907135,5.8888779583328805,6.532334292222349,1,0,2,6,1,6.499787040655854,7.208600337960199,7.19668657083435,0.0,630,2,2.833213344056216,0.0
1336,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,CBlock,3,3,3,3,3,3,0,1,0,0,0,0,3,3,0,2,1,1,1,3,0,0,4,1,0,0,1,0,1,0,1973,1973,1973,14184.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,2,0.0,7.4127640174265625,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.477336814478207,9.132054453577638,6.336825731146441,0.0,0,0,4,8,2,7.4127640174265625,7.4127640174265625,7.4127640174265625,0.0,506,2,5.356586274672012,0.0
1337,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,CBlock,3,3,3,3,3,3,0,1,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,1,1,0,1941,1950,1978,13208.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0.0,6.542471960506805,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,5.0369526024136295,8.323365694436081,0.0,0.0,0,0,2,4,1,6.542471960506805,6.542471960506805,6.542471960506805,0.0,0,0,3.044522437723423,0.0
1338,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,PConc,4,4,3,4,4,3,0,0,1,0,0,0,3,3,0,2,1,6,1,3,0,0,BuiltIn,2,0,0,1,0,1,0,2002,2002,2002,13300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,2,0.0,7.529406457837013,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.564348191467836,9.506808731708581,0.0,6.55250788703459,0,1,3,8,1,5.37989735354046,6.821107472256465,6.825460036255307,6.848005274576363,492,2,4.5217885770490405,4.990432586778736
1339,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,CBlock,3,3,4,3,3,4,0,1,0,0,0,0,3,3,0,2,1,3,2,3,0,0,6,2,0,0,1,0,1,0,1972,1972,1972,13300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0.0,6.762729506931879,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.795790545596741,9.165447603085447,0.0,5.8888779583328805,0,0,3,5,1,6.22455842927536,6.762729506931879,6.762729506931879,0.0,288,1,0.0,0.0
1340,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,CBlock,3,3,3,3,3,3,0,1,0,0,0,0,3,3,0,2,1,1,1,3,0,0,4,1,0,0,1,0,1,0,1971,1971,1974,13665.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0.0,6.771935555839602,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.2626798770413155,9.023408202624545,0.0,0.0,0,0,3,5,1,6.755768921984255,6.755768921984255,6.771935555839602,0.0,480,4,0.0,0.0
1341,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,PConc,4,3,3,4,3,3,0,0,1,0,0,0,3,3,0,2,1,6,1,3,0,0,4,1,0,0,1,0,1,0,2003,2004,2004,14061.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0.0,7.016609683894219,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.204692619390966,9.524859098381523,0.0,6.703188113240863,0,0,3,6,1,5.707110264748875,7.016609683894219,7.016609683894219,0.0,576,2,4.3694478524670215,0.0
1342,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,PConc,4,4,3,4,4,3,0,0,1,0,0,0,3,3,0,2,1,1,1,3,0,4,6,2,0,0,1,0,1,0,2002,2002,2002,13726.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,2,0.0,7.682482446534506,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.248495242049359,9.145908511816794,5.0106352940962555,0.0,1,1,3,7,1,7.158513997329321,7.158513997329321,7.158513997329321,6.786716950605081,647,2,4.477336814478207,5.262690188904886
1343,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,BrkTil,3,3,3,3,3,3,1,0,0,0,0,0,2,2,0,2,1,1,1,3,0,3,4,1,0,0,1,0,1,0,1928,1950,1929,14304.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0.0,7.5569505720129,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.060443010546419,8.930494185292178,0.0,0.0,1,1,3,9,1,6.799055862058796,6.799055862058796,7.067319848653476,6.60934924316738,342,2,0.0,0.0
1344,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,PConc,4,4,3,4,4,3,0,0,1,0,0,0,3,3,0,2,1,1,1,3,0,3,6,3,0,0,1,0,1,0,2006,2006,2006,13695.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,2,0.0,7.284134806195205,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.454347296253507,9.315060682746585,0.0,0.0,1,1,3,8,1,6.591673732008658,6.591673732008658,6.591673732008658,6.591673732008658,440,2,0.0,0.0
1345,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,PConc,3,3,3,3,3,3,0,0,1,0,0,0,3,3,0,2,1,5,1,3,0,0,4,1,0,0,0,1,1,0,1920,1950,1997,13695.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0.0,6.8679744089702925,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3.9318256327243257,8.699681400989514,0.0,5.5254529391317835,0,0,2,5,1,6.566672429803241,6.8679744089702925,6.8679744089702925,0.0,308,1,0.0,0.0
1346,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,CBlock,3,3,3,3,3,3,0,1,0,0,0,0,4,3,0,2,3,4,1,3,0,4,6,2,0,0,1,0,1,0,1968,2003,1968,13300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,2,0.0,7.676473646389156,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.248495242049359,9.941842506412591,0.0,5.697093486505405,1,0,3,9,1,7.093404625868766,7.358193752733032,7.676473646389156,0.0,508,2,4.394449154672439,0.0
